Date,Price,Open,High,Low,Vol.,Change %
1/4/2019,"27,169.70","27,399.30","27,782.00","27,016.60",1.14M,-0.84%
29/03/2019,"27,399.30","27,246.20","27,552.40","27,246.20",2.08M,0.56%
28/03/2019,"27,246.20","26,366.10","27,437.60","26,366.10",2.76M,2.01%
27/03/2019,"26,710.50","26,672.20","26,863.50","26,251.30",1.56M,1.75%
26/03/2019,"26,251.30","26,710.50","26,863.50","26,174.70",1.31M,-0.58%
25/03/2019,"26,404.30","26,098.20","26,787.00","25,639.00",2.63M,-1.71%
22/03/2019,"26,863.50","27,093.20","27,322.80","26,633.90",2.36M,0.86%
21/03/2019,"26,633.90","27,743.70","28,049.80","26,633.90",2.82M,-3.60%
20/03/2019,"27,628.90","27,667.20","27,935.00","27,169.70",3.40M,-1.37%
19/03/2019,"28,011.60","28,432.50","28,547.30","27,935.00",3.55M,-1.88%
18/03/2019,"28,547.30","28,470.80","28,776.90","28,241.20",3.68M,0.27%
15/03/2019,"28,470.80","27,705.40","28,700.40","27,475.80",4.00M,2.76%
14/03/2019,"27,705.40","27,246.20","28,088.10","26,940.10",3.33M,1.69%
13/03/2019,"27,246.20","27,016.60","27,514.10","26,940.10",3.60M,0.28%
12/3/2019,"27,169.70","26,098.20","27,169.70","25,868.60",2.13M,5.50%
11/3/2019,"25,753.80","26,098.20","26,098.20","25,600.70",1.43M,-1.03%
8/3/2019,"26,021.70","26,366.10","26,557.40","25,945.10",2.28M,-2.58%
7/3/2019,"26,710.50","26,787.00","26,978.30","26,557.40",2.14M,0.43%
6/3/2019,"26,595.70","26,480.90","26,710.50","26,327.80",2.01M,0.43%
5/3/2019,"26,480.90","25,409.40","27,016.60","25,409.40",5.30M,2.98%
4/3/2019,"25,715.50","25,332.90","25,830.30","25,256.30",1.15M,2.28%
1/3/2019,"25,141.50","24,950.20","25,332.90","24,950.20",1.45M,1.08%
28/02/2019,"24,873.70","25,715.50","25,830.30","24,873.70",2.26M,-3.27%
27/02/2019,"25,715.50","25,715.50","25,983.40","25,639.00",942.09K,0.00%
26/02/2019,"25,715.50","25,792.10","26,021.70","25,639.00",1.77M,-1.18%
25/02/2019,"26,021.70","26,404.30","26,404.30","25,792.10",2.12M,0.00%
22/02/2019,"26,021.70","26,174.70","26,557.40","26,021.70",1.84M,-0.73%
21/02/2019,"26,213.00","26,213.00","26,519.10","26,021.70",2.71M,0.74%
20/02/2019,"26,021.70","25,103.30","26,710.50","24,988.50",2.97M,3.34%
19/02/2019,"25,179.80","25,639.00","25,830.30","25,179.80",1.44M,-1.79%
18/02/2019,"25,639.00","25,639.00","25,792.10","25,409.40",1.20M,1.06%
15/02/2019,"25,371.10","24,758.90","25,868.60","24,567.50",2.04M,2.31%
14/02/2019,"24,797.10","24,873.70","24,911.90","24,758.90",1.28M,-0.31%
13/02/2019,"24,873.70","24,911.90","24,950.20","24,682.30",1.96M,0.15%
12/2/2019,"24,835.40","24,529.30","25,026.70","24,529.30",1.76M,1.57%
11/2/2019,"24,452.70","24,567.50","24,682.30","24,337.90",794.50K,1.11%
1/2/2019,"24,184.80","24,070.00","24,376.20","24,031.80",675.45K,0.32%
31/01/2019,"24,108.30","24,644.10","24,644.10","24,108.30",852.88K,-0.63%
30/01/2019,"24,261.40","24,414.40","24,682.30","24,184.80",540.07K,0.00%
29/01/2019,"24,261.40","24,414.40","24,414.40","24,146.60",799.76K,-0.63%
28/01/2019,"24,414.40","24,529.30","24,758.90","24,337.90",685.69K,-0.47%
25/01/2019,"24,529.30","25,026.70","25,026.70","24,491.00",718.12K,-1.38%
24/01/2019,"24,873.70","24,911.90","25,141.50","24,873.70",728.89K,-0.61%
23/01/2019,"25,026.70","24,797.10","25,141.50","24,567.50",575.72K,-0.15%
22/01/2019,"25,065.00","25,179.80","25,332.90","25,026.70",709.27K,-0.30%
21/01/2019,"25,141.50","24,491.00","25,524.20","24,261.40",1.52M,3.63%
18/01/2019,"24,261.40","24,452.70","24,720.60","24,223.10",640.35K,-0.78%
17/01/2019,"24,452.70","24,644.10","24,797.10","24,414.40",374.24K,-0.78%
16/01/2019,"24,644.10","25,026.70","25,065.00","24,644.10",457.40K,-0.92%
15/01/2019,"24,873.70","24,299.60","25,103.30","24,299.60",730.36K,1.88%
14/01/2019,"24,414.40","24,414.40","24,758.90","24,070.00",950.72K,0.00%
11/1/2019,"24,414.40","24,873.70","25,103.30","24,376.20",1.18M,-1.85%
10/1/2019,"24,873.70","25,256.30","25,332.90","24,873.70",516.52K,-1.51%
9/1/2019,"25,256.30","24,720.60","25,294.60","24,567.50",1.35M,3.12%
8/1/2019,"24,491.00","24,950.20","24,950.20","24,414.40",702.48K,-0.93%
7/1/2019,"24,720.60","24,491.00","25,256.30","24,491.00",1.01M,2.38%
4/1/2019,"24,146.60","24,108.30","24,452.70","23,572.60",1.83M,-1.41%
3/1/2019,"24,491.00","25,639.00","25,868.60","24,491.00",1.39M,-4.48%
2/1/2019,"25,639.00","26,327.80","26,327.80","25,600.70",1.01M,-2.62%
28/12/2018,"26,327.80","25,868.60","26,327.80","25,753.80",2.68M,1.18%
27/12/2018,"26,021.70","25,868.60","26,366.10","25,677.30",2.07M,4.29%
26/12/2018,"24,950.20","25,065.00","25,600.70","24,911.90",1.30M,-0.46%
25/12/2018,"25,065.00","25,409.40","25,830.30","24,261.40",2.30M,-3.68%
24/12/2018,"26,021.70","26,021.70","26,595.70","25,868.60",2.34M,0.00%
21/12/2018,"26,021.70","25,868.60","26,059.90","25,562.50",888.33K,0.15%
20/12/2018,"25,983.40","25,639.00","26,213.00","25,562.50",2.06M,1.95%
19/12/2018,"25,485.90","25,753.80","25,983.40","25,485.90",1.65M,-1.04%
18/12/2018,"25,753.80","25,026.70","25,753.80","24,873.70",2.95M,1.36%
17/12/2018,"25,409.40","25,600.70","26,059.90","25,409.40",2.86M,-2.06%
14/12/2018,"25,945.10","26,174.70","26,633.90","25,868.60",1.53M,-1.17%
13/12/2018,"26,251.30","26,748.70","26,748.70","26,251.30",2.03M,-1.01%
12/12/2018,"26,519.10","25,792.10","26,519.10","25,562.50",2.80M,3.28%
11/12/2018,"25,677.30","25,792.10","25,906.90","25,562.50",1.44M,-0.45%
10/12/2018,"25,792.10","25,792.10","26,098.20","25,447.70",1.96M,0.00%
7/12/2018,"25,792.10","25,868.60","26,327.80","25,753.80",1.53M,0.00%
6/12/2018,"25,792.10","25,792.10","25,906.90","25,409.40",2.50M,-0.44%
5/12/2018,"25,906.90","25,256.30","26,059.90","25,103.30",3.24M,1.35%
4/12/2018,"25,562.50","25,677.30","26,098.20","25,409.40",2.99M,-0.45%
